,territory_name,epiweek,situation_name,value,epiyear
8,Espírito Santo,17.0,Dado estável. Sujeito a pequenas alterações.,0.08 (0.6 % do país),2014
9,Goiás,17.0,Dado estável. Sujeito a pequenas alterações.,0.17 (2.3 % do país),2014
10,Maranhão,17.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.4 % do país),2014
11,Mato Grosso,17.0,Dado estável. Sujeito a pequenas alterações.,0.34 (2.3 % do país),2014
12,Mato Grosso do Sul,17.0,Dado estável. Sujeito a pequenas alterações.,0.42 (2.3 % do país),2014
13,Minas Gerais,17.0,Dado estável. Sujeito a pequenas alterações.,0.34 (14.3 % do país),2014
14,Paraná,17.0,Dado estável. Sujeito a pequenas alterações.,0.43 (9.8 % do país),2014
15,Paraíba,17.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
16,Pará,17.0,Dado estável. Sujeito a pequenas alterações.,0.14 (2.3 % do país),2014
17,Pernambuco,17.0,Dado estável. Sujeito a pequenas alterações.,0.42 (8.0 % do país),2014
18,Piauí,17.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.4 % do país),2014
19,Rio Grande do Norte,17.0,Dado estável. Sujeito a pequenas alterações.,0.12 (0.8 % do país),2014
20,Rio Grande do Sul,17.0,Dado estável. Sujeito a pequenas alterações.,0.32 (7.4 % do país),2014
21,Rio de Janeiro,17.0,Dado estável. Sujeito a pequenas alterações.,0.09 (2.9 % do país),2014
22,Rondônia,17.0,Dado estável. Sujeito a pequenas alterações.,0.23 (0.8 % do país),2014
23,Roraima,17.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
24,Santa Catarina,17.0,Dado estável. Sujeito a pequenas alterações.,0.37 (5.1 % do país),2014
25,Sergipe,17.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
26,São Paulo,17.0,Dado estável. Sujeito a pequenas alterações.,0.39 (35.2 % do país),2014
27,Tocantins,17.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
0,Acre,18.0,Dado estável. Sujeito a pequenas alterações.,0.25 (0.3 % do país),2014
1,Alagoas,18.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.2 % do país),2014
2,Amapá,18.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
3,Amazonas,18.0,Dado estável. Sujeito a pequenas alterações.,0.05 (0.3 % do país),2014
4,Bahia,18.0,Dado estável. Sujeito a pequenas alterações.,0.07 (1.7 % do país),2014
5,Brasil,18.0,Dado estável. Sujeito a pequenas alterações.,0.29 (100.0 % do país),2014
6,Ceará,18.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.8 % do país),2014
7,Distrito Federal,18.0,Dado estável. Sujeito a pequenas alterações.,0.25 (1.2 % do país),2014
8,Espírito Santo,18.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.2 % do país),2014
9,Goiás,18.0,Dado estável. Sujeito a pequenas alterações.,0.32 (3.5 % do país),2014
10,Maranhão,18.0,Dado estável. Sujeito a pequenas alterações.,0.12 (1.3 % do país),2014
11,Mato Grosso,18.0,Dado estável. Sujeito a pequenas alterações.,0.34 (1.8 % do país),2014
12,Mato Grosso do Sul,18.0,Dado estável. Sujeito a pequenas alterações.,0.38 (1.7 % do país),2014
13,Minas Gerais,18.0,Dado estável. Sujeito a pequenas alterações.,0.49 (16.9 % do país),2014
14,Paraná,18.0,Dado estável. Sujeito a pequenas alterações.,0.79 (14.7 % do país),2014
15,Paraíba,18.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.2 % do país),2014
16,Pará,18.0,Dado estável. Sujeito a pequenas alterações.,0.11 (1.5 % do país),2014
17,Pernambuco,18.0,Dado estável. Sujeito a pequenas alterações.,0.37 (5.7 % do país),2014
18,Piauí,18.0,Dado estável. Sujeito a pequenas alterações.,0.22 (1.2 % do país),2014
19,Rio Grande do Norte,18.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.3 % do país),2014
20,Rio Grande do Sul,18.0,Dado estável. Sujeito a pequenas alterações.,0.31 (5.9 % do país),2014
21,Rio de Janeiro,18.0,Dado estável. Sujeito a pequenas alterações.,0.12 (3.2 % do país),2014
22,Rondônia,18.0,Dado estável. Sujeito a pequenas alterações.,0.34 (1.0 % do país),2014
23,Roraima,18.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
24,Santa Catarina,18.0,Dado estável. Sujeito a pequenas alterações.,0.51 (5.7 % do país),2014
25,Sergipe,18.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
26,São Paulo,18.0,Dado estável. Sujeito a pequenas alterações.,0.42 (30.7 % do país),2014
27,Tocantins,18.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
0,Acre,19.0,Dado estável. Sujeito a pequenas alterações.,0.63 (0.8 % do país),2014
1,Alagoas,19.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
2,Amapá,19.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
3,Amazonas,19.0,Dado estável. Sujeito a pequenas alterações.,0.05 (0.3 % do país),2014
4,Bahia,19.0,Dado estável. Sujeito a pequenas alterações.,0.06 (1.5 % do país),2014
5,Brasil,19.0,Dado estável. Sujeito a pequenas alterações.,0.30 (100.0 % do país),2014
6,Ceará,19.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.5 % do país),2014
7,Distrito Federal,19.0,Dado estável. Sujeito a pequenas alterações.,0.14 (0.7 % do país),2014
8,Espírito Santo,19.0,Dado estável. Sujeito a pequenas alterações.,0.05 (0.3 % do país),2014
9,Goiás,19.0,Dado estável. Sujeito a pequenas alterações.,0.31 (3.3 % do país),2014
10,Maranhão,19.0,Dado estável. Sujeito a pequenas alterações.,0.07 (0.8 % do país),2014
11,Mato Grosso,19.0,Dado estável. Sujeito a pequenas alterações.,0.34 (1.8 % do país),2014
12,Mato Grosso do Sul,19.0,Dado estável. Sujeito a pequenas alterações.,0.73 (3.1 % do país),2014
13,Minas Gerais,19.0,Dado estável. Sujeito a pequenas alterações.,0.46 (15.6 % do país),2014
14,Paraná,19.0,Dado estável. Sujeito a pequenas alterações.,0.81 (14.8 % do país),2014
15,Paraíba,19.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.2 % do país),2014
16,Pará,19.0,Dado estável. Sujeito a pequenas alterações.,0.16 (2.1 % do país),2014
17,Pernambuco,19.0,Dado estável. Sujeito a pequenas alterações.,0.55 (8.4 % do país),2014
18,Piauí,19.0,Dado estável. Sujeito a pequenas alterações.,0.19 (1.0 % do país),2014
19,Rio Grande do Norte,19.0,Dado estável. Sujeito a pequenas alterações.,0.09 (0.5 % do país),2014
20,Rio Grande do Sul,19.0,Dado estável. Sujeito a pequenas alterações.,0.35 (6.4 % do país),2014
21,Rio de Janeiro,19.0,Dado estável. Sujeito a pequenas alterações.,0.09 (2.5 % do país),2014
22,Rondônia,19.0,Dado estável. Sujeito a pequenas alterações.,0.34 (1.0 % do país),2014
23,Roraima,19.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
24,Santa Catarina,19.0,Dado estável. Sujeito a pequenas alterações.,0.49 (5.4 % do país),2014
25,Sergipe,19.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
26,São Paulo,19.0,Dado estável. Sujeito a pequenas alterações.,0.40 (28.6 % do país),2014
27,Tocantins,19.0,Dado estável. Sujeito a pequenas alterações.,0.13 (0.3 % do país),2014
0,Acre,20.0,Dado estável. Sujeito a pequenas alterações.,1.14 (1.4 % do país),2014
1,Alagoas,20.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.2 % do país),2014
2,Amapá,20.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
3,Amazonas,20.0,Dado estável. Sujeito a pequenas alterações.,0.13 (0.8 % do país),2014
4,Bahia,20.0,Dado estável. Sujeito a pequenas alterações.,0.07 (1.6 % do país),2014
5,Brasil,20.0,Dado estável. Sujeito a pequenas alterações.,0.31 (100.0 % do país),2014
6,Ceará,20.0,Dado estável. Sujeito a pequenas alterações.,0.02 (0.3 % do país),2014
7,Distrito Federal,20.0,Dado estável. Sujeito a pequenas alterações.,0.25 (1.1 % do país),2014
8,Espírito Santo,20.0,Dado estável. Sujeito a pequenas alterações.,0.05 (0.3 % do país),2014
9,Goiás,20.0,Dado estável. Sujeito a pequenas alterações.,0.41 (4.3 % do país),2014
10,Maranhão,20.0,Dado estável. Sujeito a pequenas alterações.,0.01 (0.2 % do país),2014
11,Mato Grosso,20.0,Dado estável. Sujeito a pequenas alterações.,0.12 (0.6 % do país),2014
12,Mato Grosso do Sul,20.0,Dado estável. Sujeito a pequenas alterações.,0.95 (4.0 % do país),2014
13,Minas Gerais,20.0,Dado estável. Sujeito a pequenas alterações.,0.39 (13.0 % do país),2014
14,Paraná,20.0,Dado estável. Sujeito a pequenas alterações.,0.68 (12.0 % do país),2014
15,Paraíba,20.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
16,Pará,20.0,Dado estável. Sujeito a pequenas alterações.,0.07 (1.0 % do país),2014
17,Pernambuco,20.0,Dado estável. Sujeito a pequenas alterações.,0.58 (8.6 % do país),2014
18,Piauí,20.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.3 % do país),2014
19,Rio Grande do Norte,20.0,Dado estável. Sujeito a pequenas alterações.,0.18 (1.0 % do país),2014
20,Rio Grande do Sul,20.0,Dado estável. Sujeito a pequenas alterações.,0.39 (7.0 % do país),2014
21,Rio de Janeiro,20.0,Dado estável. Sujeito a pequenas alterações.,0.12 (3.2 % do país),2014
22,Rondônia,20.0,Dado estável. Sujeito a pequenas alterações.,0.11 (0.3 % do país),2014
23,Roraima,20.0,Dado estável. Sujeito a pequenas alterações.,0.20 (0.2 % do país),2014
24,Santa Catarina,20.0,Dado estável. Sujeito a pequenas alterações.,0.73 (7.8 % do país),2014
25,Sergipe,20.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
26,São Paulo,20.0,Dado estável. Sujeito a pequenas alterações.,0.43 (30.4 % do país),2014
27,Tocantins,20.0,Dado estável. Sujeito a pequenas alterações.,0.13 (0.3 % do país),2014
0,Acre,21.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
1,Alagoas,21.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
2,Amapá,21.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
3,Amazonas,21.0,Dado estável. Sujeito a pequenas alterações.,0.08 (0.5 % do país),2014
4,Bahia,21.0,Dado estável. Sujeito a pequenas alterações.,0.11 (2.6 % do país),2014
5,Brasil,21.0,Dado estável. Sujeito a pequenas alterações.,0.30 (100.0 % do país),2014
6,Ceará,21.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.5 % do país),2014
7,Distrito Federal,21.0,Dado estável. Sujeito a pequenas alterações.,0.32 (1.5 % do país),2014
8,Espírito Santo,21.0,Dado estável. Sujeito a pequenas alterações.,0.05 (0.3 % do país),2014
9,Goiás,21.0,Dado estável. Sujeito a pequenas alterações.,0.29 (3.1 % do país),2014
10,Maranhão,21.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.7 % do país),2014
11,Mato Grosso,21.0,Dado estável. Sujeito a pequenas alterações.,0.19 (1.0 % do país),2014
12,Mato Grosso do Sul,21.0,Dado estável. Sujeito a pequenas alterações.,0.84 (3.6 % do país),2014
13,Minas Gerais,21.0,Dado estável. Sujeito a pequenas alterações.,0.39 (13.1 % do país),2014
14,Paraná,21.0,Dado estável. Sujeito a pequenas alterações.,0.88 (16.0 % do país),2014
15,Paraíba,21.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
16,Pará,21.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.8 % do país),2014
17,Pernambuco,21.0,Dado estável. Sujeito a pequenas alterações.,0.56 (8.5 % do país),2014
18,Piauí,21.0,Dado estável. Sujeito a pequenas alterações.,0.22 (1.1 % do país),2014
19,Rio Grande do Norte,21.0,Dado estável. Sujeito a pequenas alterações.,0.21 (1.1 % do país),2014
20,Rio Grande do Sul,21.0,Dado estável. Sujeito a pequenas alterações.,0.43 (7.8 % do país),2014
21,Rio de Janeiro,21.0,Dado estável. Sujeito a pequenas alterações.,0.10 (2.6 % do país),2014
22,Rondônia,21.0,Dado estável. Sujeito a pequenas alterações.,0.17 (0.5 % do país),2014
23,Roraima,21.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
24,Santa Catarina,21.0,Dado estável. Sujeito a pequenas alterações.,0.68 (7.5 % do país),2014
25,Sergipe,21.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
26,São Paulo,21.0,Dado estável. Sujeito a pequenas alterações.,0.37 (26.9 % do país),2014
27,Tocantins,21.0,Dado estável. Sujeito a pequenas alterações.,0.13 (0.3 % do país),2014
0,Acre,22.0,Dado estável. Sujeito a pequenas alterações.,0.13 (0.2 % do país),2014
1,Alagoas,22.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.3 % do país),2014
2,Amapá,22.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
3,Amazonas,22.0,Dado estável. Sujeito a pequenas alterações.,0.15 (1.0 % do país),2014
4,Bahia,22.0,Dado estável. Sujeito a pequenas alterações.,0.05 (1.2 % do país),2014
5,Brasil,22.0,Dado estável. Sujeito a pequenas alterações.,0.29 (100.0 % do país),2014
6,Ceará,22.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.9 % do país),2014
7,Distrito Federal,22.0,Dado estável. Sujeito a pequenas alterações.,0.14 (0.7 % do país),2014
8,Espírito Santo,22.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
9,Goiás,22.0,Dado estável. Sujeito a pequenas alterações.,0.25 (2.8 % do país),2014
10,Maranhão,22.0,Dado estável. Sujeito a pequenas alterações.,0.01 (0.2 % do país),2014
11,Mato Grosso,22.0,Dado estável. Sujeito a pequenas alterações.,0.19 (1.0 % do país),2014
12,Mato Grosso do Sul,22.0,Dado estável. Sujeito a pequenas alterações.,0.38 (1.7 % do país),2014
13,Minas Gerais,22.0,Dado estável. Sujeito a pequenas alterações.,0.24 (8.6 % do país),2014
14,Paraná,22.0,Dado estável. Sujeito a pequenas alterações.,0.91 (17.4 % do país),2014
15,Paraíba,22.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
16,Pará,22.0,Dado estável. Sujeito a pequenas alterações.,0.11 (1.6 % do país),2014
17,Pernambuco,22.0,Dado estável. Sujeito a pequenas alterações.,0.61 (9.8 % do país),2014
18,Piauí,22.0,Dado estável. Sujeito a pequenas alterações.,0.13 (0.7 % do país),2014
19,Rio Grande do Norte,22.0,Dado estável. Sujeito a pequenas alterações.,0.26 (1.6 % do país),2014
20,Rio Grande do Sul,22.0,Dado estável. Sujeito a pequenas alterações.,0.54 (10.3 % do país),2014
21,Rio de Janeiro,22.0,Dado estável. Sujeito a pequenas alterações.,0.10 (2.9 % do país),2014
22,Rondônia,22.0,Dado estável. Sujeito a pequenas alterações.,0.40 (1.2 % do país),2014
23,Roraima,22.0,Dado estável. Sujeito a pequenas alterações.,0.60 (0.5 % do país),2014
24,Santa Catarina,22.0,Dado estável. Sujeito a pequenas alterações.,0.55 (6.4 % do país),2014
25,Sergipe,22.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
26,São Paulo,22.0,Dado estável. Sujeito a pequenas alterações.,0.37 (28.4 % do país),2014
27,Tocantins,22.0,Dado estável. Sujeito a pequenas alterações.,0.20 (0.5 % do país),2014
0,Acre,23.0,Dado estável. Sujeito a pequenas alterações.,0.13 (0.1 % do país),2014
1,Alagoas,23.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.1 % do país),2014
2,Amapá,23.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
3,Amazonas,23.0,Dado estável. Sujeito a pequenas alterações.,0.13 (0.7 % do país),2014
4,Bahia,23.0,Dado estável. Sujeito a pequenas alterações.,0.09 (1.9 % do país),2014
5,Brasil,23.0,Dado estável. Sujeito a pequenas alterações.,0.33 (100.0 % do país),2014
6,Ceará,23.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.4 % do país),2014
7,Distrito Federal,23.0,Dado estável. Sujeito a pequenas alterações.,0.21 (0.9 % do país),2014
8,Espírito Santo,23.0,Dado estável. Sujeito a pequenas alterações.,0.13 (0.7 % do país),2014
9,Goiás,23.0,Dado estável. Sujeito a pequenas alterações.,0.17 (1.6 % do país),2014
10,Maranhão,23.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
11,Mato Grosso,23.0,Dado estável. Sujeito a pequenas alterações.,0.43 (2.1 % do país),2014
12,Mato Grosso do Sul,23.0,Dado estável. Sujeito a pequenas alterações.,1.07 (4.2 % do país),2014
13,Minas Gerais,23.0,Dado estável. Sujeito a pequenas alterações.,0.29 (9.1 % do país),2014
14,Paraná,23.0,Dado estável. Sujeito a pequenas alterações.,1.10 (18.1 % do país),2014
15,Paraíba,23.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
16,Pará,23.0,Dado estável. Sujeito a pequenas alterações.,0.10 (1.2 % do país),2014
17,Pernambuco,23.0,Dado estável. Sujeito a pequenas alterações.,0.60 (8.3 % do país),2014
18,Piauí,23.0,Dado estável. Sujeito a pequenas alterações.,0.06 (0.3 % do país),2014
19,Rio Grande do Norte,23.0,Dado estável. Sujeito a pequenas alterações.,0.29 (1.5 % do país),2014
20,Rio Grande do Sul,23.0,Dado estável. Sujeito a pequenas alterações.,0.60 (9.9 % do país),2014
21,Rio de Janeiro,23.0,Dado estável. Sujeito a pequenas alterações.,0.13 (3.1 % do país),2014
22,Rondônia,23.0,Dado estável. Sujeito a pequenas alterações.,0.63 (1.6 % do país),2014
23,Roraima,23.0,Dado estável. Sujeito a pequenas alterações.,0.60 (0.4 % do país),2014
24,Santa Catarina,23.0,Dado estável. Sujeito a pequenas alterações.,0.52 (5.2 % do país),2014
25,Sergipe,23.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
26,São Paulo,23.0,Dado estável. Sujeito a pequenas alterações.,0.42 (27.7 % do país),2014
27,Tocantins,23.0,Dado estável. Sujeito a pequenas alterações.,0.27 (0.6 % do país),2014
0,Acre,24.0,Dado estável. Sujeito a pequenas alterações.,0.63 (0.9 % do país),2014
1,Alagoas,24.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.2 % do país),2014
2,Amapá,24.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
3,Amazonas,24.0,Dado estável. Sujeito a pequenas alterações.,0.08 (0.5 % do país),2014
4,Bahia,24.0,Dado estável. Sujeito a pequenas alterações.,0.10 (2.7 % do país),2014
5,Brasil,24.0,Dado estável. Sujeito a pequenas alterações.,0.27 (100.0 % do país),2014
6,Ceará,24.0,Dado estável. Sujeito a pequenas alterações.,0.02 (0.4 % do país),2014
7,Distrito Federal,24.0,Dado estável. Sujeito a pequenas alterações.,0.14 (0.7 % do país),2014
8,Espírito Santo,24.0,Dado estável. Sujeito a pequenas alterações.,0.05 (0.4 % do país),2014
9,Goiás,24.0,Dado estável. Sujeito a pequenas alterações.,0.14 (1.6 % do país),2014
10,Maranhão,24.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
11,Mato Grosso,24.0,Dado estável. Sujeito a pequenas alterações.,0.25 (1.5 % do país),2014
12,Mato Grosso do Sul,24.0,Dado estável. Sujeito a pequenas alterações.,1.03 (4.9 % do país),2014
13,Minas Gerais,24.0,Dado estável. Sujeito a pequenas alterações.,0.26 (9.9 % do país),2014
14,Paraná,24.0,Dado estável. Sujeito a pequenas alterações.,0.94 (19.0 % do país),2014
15,Paraíba,24.0,Dado estável. Sujeito a pequenas alterações.,0.00,2014
16,Pará,24.0,Dado estável. Sujeito a pequenas alterações.,0.05 (0.7 % do país),2014
17,Pernambuco,24.0,Dado estável. Sujeito a pequenas alterações.,0.45 (7.7 % do país),2014
18,Piauí,24.0,Dado estável. Sujeito a pequenas alterações.,0.03 (0.2 % do país),2014
